1,0.210399484363468,0.101822139659251,1.23681403708781,0.999969967079719,0.00775015732653844,-3.1010221729109e-13,3.40816857135163e-10,25.8245107239692,6.05245138936628,-41.6305619275372,-4.56327906638162e-06,-42.3169854050418,-24.9363927947586,0,0.680501865334147,-0.0111627707185754,1.32469997349211,0.00292502430606238,0.999995722412477,2.67898081201164e-08,8.08099952374991e-11,3.53685447483198e-06,-15.4560442241803,-40.356565293849,9.02130875846893e-07,-65.0994789303314,-4.02768575979657e-06
1,0.215225820075245,0.106816705347167,1.23405499827567,0.99996929857794,0.00783593654529782,-4.26010882780312e-14,4.77738643560365e-11,26.395234863918,7.89007403944102,-40.2801187080141,-4.77933246753809e-06,-41.8298059329242,-25.4972868867628,0,0.680501865334147,-0.0111627707185754,1.32469997349211,0.00292502430606238,0.999995722412477,2.67898081201164e-08,8.08099952374991e-11,3.53685447483198e-06,-15.4560442241803,-40.356565293849,9.02130875846893e-07,-65.0994789303314,-4.02768575979657e-06
1,0.215318688583285,0.106912801939384,1.23129982701913,0.999969209473483,0.00784729921548556,-5.03400637827711e-15,8.95843760777375e-12,26.4059105086749,8.45986091324123,-40.3829704683158,-4.89486099459763e-06,-41.1571672964191,-25.5066603055799,0,0.680501865334147,-0.0111627707185754,1.32469997349211,0.00292502430606238,0.999995722412477,2.67898081201164e-08,8.08099952374991e-11,3.53685447483198e-06,-15.4560442241803,-40.356565293849,9.02130875846893e-07,-65.0994789303314,-4.02768575979657e-06
1,0.186556574388489,0.106461331053827,1.22777076264293,0.992527748159928,0.00778892681664226,0.121766532715277,-0.000955647491411214,32.118930418125,1.45933447888752,-49.8210670293717,15.7023978893856,-27.5774994896248,-44.4531535523642,0,0.680501865334147,-0.0111627707185754,1.32469997349211,0.00292502430606238,0.999995722412477,2.67898081201164e-08,8.08099952374991e-11,3.53685447483198e-06,-15.4560442241803,-40.356565293849,9.02130875846893e-07,-65.0994789303314,-4.02768575979657e-06
1,0.186556594379353,0.106461269996528,1.24267096854631,0.992527772274008,0.00778904437594097,0.121766326530958,-0.000955916137066845,32.1188983275803,-1.9798208482211,-48.9925722611026,13.792210554653,-31.7052505141536,-42.2568345584432,0,0.680501865334147,-0.0111627707185754,1.32469997349211,0.00292502430606238,0.999995722412477,2.67898081201164e-08,8.08099952374991e-11,3.53685447483198e-06,-15.4560442241803,-40.356565293849,9.02130875846893e-07,-65.0994789303314,-4.02768575979657e-06
1,0.200067567822007,-1.16930769798395e-11,1.32469997349211,0.999999999999999,-2.67944733606881e-08,-2.44953707558153e-12,2.67899298791509e-08,3.53685447483198e-06,-15.4560442241803,-40.356565293849,9.02130875846893e-07,-65.0994789303314,-4.02768575979657e-06,1,0.680501865334147,-0.0111627707185754,1.32469997349211,0.00292502430606238,0.999995722412477,2.67898081201164e-08,8.08099952374991e-11,3.53685447483198e-06,-15.4560442241803,-40.356565293849,9.02130875846893e-07,-65.0994789303314,-4.02768575979657e-06
1,0.437778899324858,0.0094967136812647,1.24120000115334,0.701605493229989,0.712565598292188,2.54079434497747e-15,3.75259369284454e-12,1.24272124387878,43.3447118090644,13.6826690297496,-2.44621547117935e-06,-60.337960290515,89.6453716171733,0,0.680501865334147,-0.0111627707185754,1.32469997349211,0.00292502430606238,0.999995722412477,2.67898081201164e-08,8.08099952374991e-11,3.53685447483198e-06,-15.4560442241803,-40.356565293849,9.02130875846893e-07,-65.0994789303314,-4.02768575979657e-06
1,0.432800775743272,0.0143209145034116,1.23629823825918,0.701544272406943,0.712625872287144,-4.18070137534589e-15,5.30301015597871e-13,1.89516655473423,42.8767688768852,11.8027208202668,-2.50093504243845e-06,-58.9259550130635,89.0027712416831,0,0.680501865334147,-0.0111627707185754,1.32469997349211,0.00292502430606238,0.999995722412477,2.67898081201164e-08,8.08099952374991e-11,3.53685447483198e-06,-15.4560442241803,-40.356565293849,9.02130875846893e-07,-65.0994789303314,-4.02768575979657e-06
1,0.432702969153131,0.0144157106311299,1.23129966446178,0.701535666144311,0.71263434461683,-2.38232034199485e-15,7.50348928552648e-14,1.90813309658753,43.4009446033392,11.5698531648573,-2.54613052118448e-06,-58.1689116312249,88.9911886273798,0,0.680501865334147,-0.0111627707185754,1.32469997349211,0.00292502430606238,0.999995722412477,2.67898081201164e-08,8.08099952374991e-11,3.53685447483198e-06,-15.4560442241803,-40.356565293849,9.02130875846893e-07,-65.0994789303314,-4.02768575979657e-06
1,0.432278191932378,0.0414755296455996,1.22989332740578,0.696315056256905,0.707331135855453,-0.0854261790708772,0.0867777310646426,7.76100712760219,44.4017962879651,12.4822792527938,15.9652288450328,-60.7556971308961,74.9743342094083,0,0.680501865334147,-0.0111627707185754,1.32469997349211,0.00292502430606238,0.999995722412477,2.67898081201164e-08,8.08099952374991e-11,3.53685447483198e-06,-15.4560442241803,-40.356565293849,9.02130875846893e-07,-65.0994789303314,-4.02768575979657e-06
